,PHU_orig,PHU_dest,week,flow
29112,2251,2266,2020-08-10,1640.0
29113,2251,2266,2020-08-17,2690.0
29114,2251,2266,2020-08-24,2300.0
29115,2251,2266,2020-08-31,1230.0
29116,2251,2266,2020-09-07,3200.0
29117,2251,2266,2020-09-14,580.0
29118,2251,2266,2020-09-21,1600.0
29119,2251,2266,2020-09-28,1030.0
29120,2251,2266,2020-10-05,1740.0
29121,2251,2266,2020-10-12,4410.0
29122,2251,2266,2020-10-19,1780.0
29123,2251,2266,2020-10-26,5380.0
29124,2251,2266,2020-11-02,2110.0
29125,2251,2266,2020-11-09,1290.0
29126,2251,2266,2020-11-16,1190.0
29127,2251,2266,2020-11-23,1320.0
29128,2251,2266,2020-11-30,550.0
29129,2251,2266,2020-12-07,1580.0
29130,2251,2266,2020-12-14,1060.0
29131,2251,2266,2020-12-21,11550.0
29132,2251,2266,2020-12-28,8200.0
29133,2251,2268,2020-01-06,480.0
29134,2251,2268,2020-01-13,250.0
29135,2251,2268,2020-01-20,450.0
29136,2251,2268,2020-01-27,190.0
29137,2251,2268,2020-02-03,370.0
29138,2251,2268,2020-02-10,640.0
29139,2251,2268,2020-02-17,3930.0
29140,2251,2268,2020-02-24,1150.0
29141,2251,2268,2020-03-02,1000.0
29142,2251,2268,2020-03-09,1210.0
29143,2251,2268,2020-03-16,930.0
29144,2251,2268,2020-03-23,4150.0
29145,2251,2268,2020-03-30,1360.0
29146,2251,2268,2020-04-06,690.0
29147,2251,2268,2020-04-13,90.0
29148,2251,2268,2020-04-27,380.0
29149,2251,2268,2020-05-04,1270.0
29150,2251,2268,2020-05-11,810.0
29151,2251,2268,2020-05-18,1020.0
29152,2251,2268,2020-05-25,1970.0
29153,2251,2268,2020-06-01,1100.0
29154,2251,2268,2020-06-08,320.0
29155,2251,2268,2020-06-15,620.0
29156,2251,2268,2020-06-22,1920.0
29157,2251,2268,2020-06-29,1050.0
29158,2251,2268,2020-07-06,990.0
29159,2251,2268,2020-07-13,1340.0
29160,2251,2268,2020-07-20,1250.0
29161,2251,2268,2020-07-27,1370.0
29162,2251,2268,2020-08-03,1890.0
29163,2251,2268,2020-08-10,1760.0
29164,2251,2268,2020-08-17,1180.0
29165,2251,2268,2020-08-24,1810.0
29166,2251,2268,2020-08-31,1100.0
29167,2251,2268,2020-09-07,1620.0
29168,2251,2268,2020-09-14,580.0
29169,2251,2268,2020-09-21,520.0
29170,2251,2268,2020-09-28,610.0
29171,2251,2268,2020-10-05,1260.0
29172,2251,2268,2020-10-12,2510.0
29173,2251,2268,2020-10-19,810.0
29174,2251,2268,2020-10-26,1410.0
29175,2251,2268,2020-11-02,730.0
29176,2251,2268,2020-11-09,1120.0
29177,2251,2268,2020-11-16,1110.0
29178,2251,2268,2020-11-23,1330.0
29179,2251,2268,2020-11-30,190.0
29180,2251,2268,2020-12-07,1170.0
29181,2251,2268,2020-12-14,1020.0
29182,2251,2268,2020-12-21,6330.0
29183,2251,2268,2020-12-28,4910.0
29184,2251,2270,2020-01-06,3880.0
29185,2251,2270,2020-01-13,1870.0
29186,2251,2270,2020-01-20,2260.0
29187,2251,2270,2020-01-27,1600.0
29188,2251,2270,2020-02-03,1840.0
29189,2251,2270,2020-02-10,2070.0
29190,2251,2270,2020-02-17,15030.0
29191,2251,2270,2020-02-24,3690.0
29192,2251,2270,2020-03-02,5870.0
29193,2251,2270,2020-03-09,5220.0
29194,2251,2270,2020-03-16,4830.0
29195,2251,2270,2020-03-23,16330.0
29196,2251,2270,2020-03-30,5540.0
29197,2251,2270,2020-04-06,2600.0
29198,2251,2270,2020-04-13,1620.0
29199,2251,2270,2020-04-20,2750.0
29200,2251,2270,2020-04-27,3110.0
29201,2251,2270,2020-05-04,3210.0
29202,2251,2270,2020-05-11,2220.0
29203,2251,2270,2020-05-18,4120.0
29204,2251,2270,2020-05-25,3110.0
29205,2251,2270,2020-06-01,3580.0
29206,2251,2270,2020-06-08,3050.0
29207,2251,2270,2020-06-15,2690.0
29208,2251,2270,2020-06-22,3070.0
29209,2251,2270,2020-06-29,3060.0
29210,2251,2270,2020-07-06,5100.0
29211,2251,2270,2020-07-13,3100.0
29212,2251,2270,2020-07-20,3670.0
29213,2251,2270,2020-07-27,4160.0
29214,2251,2270,2020-08-03,3880.0
29215,2251,2270,2020-08-10,3610.0
29216,2251,2270,2020-08-17,3410.0
29217,2251,2270,2020-08-24,5630.0
29218,2251,2270,2020-08-31,3290.0
29219,2251,2270,2020-09-07,4380.0
29220,2251,2270,2020-09-14,2670.0
29221,2251,2270,2020-09-21,2160.0
29222,2251,2270,2020-09-28,2410.0
29223,2251,2270,2020-10-05,4110.0
29224,2251,2270,2020-10-12,5870.0
29225,2251,2270,2020-10-19,4710.0
29226,2251,2270,2020-10-26,9610.0
29227,2251,2270,2020-11-02,5160.0
29228,2251,2270,2020-11-09,3130.0
29229,2251,2270,2020-11-16,3430.0
29230,2251,2270,2020-11-23,2820.0
29231,2251,2270,2020-11-30,1270.0
29232,2251,2270,2020-12-07,2540.0
29233,2251,2270,2020-12-14,4320.0
29234,2251,2270,2020-12-21,19080.0
29235,2251,2270,2020-12-28,13940.0
29236,2251,3895,2020-01-06,8870.0
29237,2251,3895,2020-01-13,8430.0
29238,2251,3895,2020-01-20,10090.0
29239,2251,3895,2020-01-27,10810.0
29240,2251,3895,2020-02-03,10260.0
29241,2251,3895,2020-02-10,9820.0
29242,2251,3895,2020-02-17,25470.0
29243,2251,3895,2020-02-24,12480.0
29244,2251,3895,2020-03-02,33950.0
29245,2251,3895,2020-03-09,28700.0
29246,2251,3895,2020-03-16,13710.0
29247,2251,3895,2020-03-23,16650.0
29248,2251,3895,2020-03-30,8310.0
29249,2251,3895,2020-04-06,10560.0
29250,2251,3895,2020-04-13,5200.0
29251,2251,3895,2020-04-20,6410.0
29252,2251,3895,2020-04-27,8120.0
29253,2251,3895,2020-05-04,12520.0
29254,2251,3895,2020-05-11,7130.0
29255,2251,3895,2020-05-18,9410.0
29256,2251,3895,2020-05-25,12800.0
29257,2251,3895,2020-06-01,12450.0
29258,2251,3895,2020-06-08,10150.0
29259,2251,3895,2020-06-15,7160.0
29260,2251,3895,2020-06-22,11310.0
29261,2251,3895,2020-06-29,7500.0
29262,2251,3895,2020-07-06,10470.0
29263,2251,3895,2020-07-13,8970.0
29264,2251,3895,2020-07-20,11940.0
29265,2251,3895,2020-07-27,12770.0
29266,2251,3895,2020-08-03,12310.0
29267,2251,3895,2020-08-10,12250.0
29268,2251,3895,2020-08-17,11030.0
29269,2251,3895,2020-08-24,18180.0
29270,2251,3895,2020-08-31,7800.0
29271,2251,3895,2020-09-07,15820.0
29272,2251,3895,2020-09-14,11790.0
29273,2251,3895,2020-09-21,14350.0
29274,2251,3895,2020-09-28,12420.0
29275,2251,3895,2020-10-05,13770.0
29276,2251,3895,2020-10-12,15850.0
29277,2251,3895,2020-10-19,15240.0
29278,2251,3895,2020-10-26,22340.0
29279,2251,3895,2020-11-02,19170.0
29280,2251,3895,2020-11-09,16630.0
29281,2251,3895,2020-11-16,10690.0
29282,2251,3895,2020-11-23,13750.0
29283,2251,3895,2020-11-30,8540.0
29284,2251,3895,2020-12-07,40860.0
29285,2251,3895,2020-12-14,24090.0
29286,2251,3895,2020-12-21,35110.0
29287,2251,3895,2020-12-28,28210.0
29288,2251,4913,2020-01-06,120.0
29289,2251,4913,2020-01-13,60.0
29290,2251,4913,2020-01-20,150.0
29291,2251,4913,2020-01-27,230.0
29292,2251,4913,2020-02-03,370.0
29293,2251,4913,2020-02-10,340.0
29294,2251,4913,2020-02-17,1810.0
29295,2251,4913,2020-02-24,390.0
29296,2251,4913,2020-03-02,520.0
29297,2251,4913,2020-03-09,670.0
29298,2251,4913,2020-03-16,830.0
29299,2251,4913,2020-03-23,1710.0
29300,2251,4913,2020-03-30,960.0
29301,2251,4913,2020-04-06,160.0
29302,2251,4913,2020-04-13,150.0
29303,2251,4913,2020-04-20,200.0
29304,2251,4913,2020-04-27,340.0
29305,2251,4913,2020-05-04,170.0
29306,2251,4913,2020-05-11,760.0
29307,2251,4913,2020-05-18,500.0
29308,2251,4913,2020-05-25,400.0
29309,2251,4913,2020-06-01,1350.0
29310,2251,4913,2020-06-08,970.0
29311,2251,4913,2020-06-15,820.0
29312,2251,4913,2020-06-22,3660.0
29313,2251,4913,2020-06-29,1720.0
29314,2251,4913,2020-07-06,920.0
29315,2251,4913,2020-07-13,960.0
29316,2251,4913,2020-07-20,980.0
29317,2251,4913,2020-07-27,1380.0
29318,2251,4913,2020-08-03,1680.0
29319,2251,4913,2020-08-10,1290.0
29320,2251,4913,2020-08-17,1720.0
29321,2251,4913,2020-08-24,1340.0
29322,2251,4913,2020-08-31,690.0
29323,2251,4913,2020-09-07,950.0
29324,2251,4913,2020-09-14,390.0
29325,2251,4913,2020-09-21,920.0
29326,2251,4913,2020-09-28,400.0
29327,2251,4913,2020-10-05,690.0
29328,2251,4913,2020-10-12,1940.0
29329,2251,4913,2020-10-19,1060.0
29330,2251,4913,2020-10-26,1830.0
29331,2251,4913,2020-11-02,790.0
29332,2251,4913,2020-11-09,800.0
29333,2251,4913,2020-11-16,1190.0
29334,2251,4913,2020-11-23,830.0
29335,2251,4913,2020-11-30,230.0
29336,2251,4913,2020-12-07,650.0
29337,2251,4913,2020-12-14,430.0
29338,2251,4913,2020-12-21,6400.0
29339,2251,4913,2020-12-28,4080.0
29340,2251,5183,2020-01-06,80.0
29341,2251,5183,2020-01-13,160.0
29342,2251,5183,2020-01-20,200.0
29343,2251,5183,2020-01-27,110.0
29344,2251,5183,2020-02-03,30.0
29345,2251,5183,2020-02-10,200.0
29346,2251,5183,2020-02-17,2360.0
29347,2251,5183,2020-02-24,390.0
29348,2251,5183,2020-03-02,270.0
29349,2251,5183,2020-03-09,320.0
29350,2251,5183,2020-03-16,390.0
29351,2251,5183,2020-03-23,3010.0
29352,2251,5183,2020-03-30,940.0
29353,2251,5183,2020-04-06,230.0
29354,2251,5183,2020-04-20,400.0
29355,2251,5183,2020-04-27,480.0
29356,2251,5183,2020-05-04,570.0
29357,2251,5183,2020-05-11,240.0
29358,2251,5183,2020-05-18,670.0
29359,2251,5183,2020-05-25,790.0
29360,2251,5183,2020-06-01,760.0
29361,2251,5183,2020-06-08,430.0
29362,2251,5183,2020-06-15,380.0
29363,2251,5183,2020-06-22,1230.0
29364,2251,5183,2020-06-29,990.0
29365,2251,5183,2020-07-06,1530.0
29366,2251,5183,2020-07-13,1250.0
29367,2251,5183,2020-07-20,1740.0
29368,2251,5183,2020-07-27,3390.0
29369,2251,5183,2020-08-03,2120.0
29370,2251,5183,2020-08-10,2360.0
29371,2251,5183,2020-08-17,2000.0
29372,2251,5183,2020-08-24,1950.0
29373,2251,5183,2020-08-31,1000.0
29374,2251,5183,2020-09-07,1280.0
29375,2251,5183,2020-09-14,1130.0
29376,2251,5183,2020-09-21,950.0
29377,2251,5183,2020-09-28,420.0
29378,2251,5183,2020-10-05,850.0
29379,2251,5183,2020-10-12,810.0
29380,2251,5183,2020-10-19,270.0
29381,2251,5183,2020-10-26,1230.0
29382,2251,5183,2020-11-02,540.0
29383,2251,5183,2020-11-09,530.0
29384,2251,5183,2020-11-16,490.0
29385,2251,5183,2020-11-23,510.0
29386,2251,5183,2020-11-30,150.0
29387,2251,5183,2020-12-07,250.0
29388,2251,5183,2020-12-14,770.0
29389,2251,5183,2020-12-21,3900.0
29390,2251,5183,2020-12-28,2410.0
29391,2253,2226,2020-01-13,160.0
29392,2253,2226,2020-01-20,240.0
29393,2253,2226,2020-01-27,180.0
29394,2253,2226,2020-02-03,110.0
29395,2253,2226,2020-02-10,460.0
29396,2253,2226,2020-02-17,420.0
29397,2253,2226,2020-02-24,820.0
29398,2253,2226,2020-03-02,760.0
29399,2253,2226,2020-03-09,320.0
29400,2253,2226,2020-03-16,550.0
29401,2253,2226,2020-03-23,1280.0
29402,2253,2226,2020-03-30,290.0
29403,2253,2226,2020-04-06,40.0
29404,2253,2226,2020-04-13,30.0
29405,2253,2226,2020-04-20,80.0
29406,2253,2226,2020-04-27,40.0
29407,2253,2226,2020-05-04,110.0
29408,2253,2226,2020-05-11,150.0
29409,2253,2226,2020-05-18,90.0
29410,2253,2226,2020-05-25,110.0
29411,2253,2226,2020-06-01,420.0
29412,2253,2226,2020-06-08,710.0
29413,2253,2226,2020-06-15,340.0
29414,2253,2226,2020-06-22,290.0
29415,2253,2226,2020-06-29,210.0
29416,2253,2226,2020-07-06,890.0
29417,2253,2226,2020-07-13,790.0
29418,2253,2226,2020-07-20,1240.0
29419,2253,2226,2020-07-27,980.0
29420,2253,2226,2020-08-03,860.0
29421,2253,2226,2020-08-10,840.0
29422,2253,2226,2020-08-17,800.0
29423,2253,2226,2020-08-24,880.0
29424,2253,2226,2020-08-31,370.0
29425,2253,2226,2020-09-07,280.0
29426,2253,2226,2020-09-14,340.0
29427,2253,2226,2020-09-21,1200.0
29428,2253,2226,2020-09-28,830.0
29429,2253,2226,2020-10-05,490.0
29430,2253,2226,2020-10-12,880.0
29431,2253,2226,2020-10-19,180.0
29432,2253,2226,2020-10-26,720.0
29433,2253,2226,2020-11-02,1140.0
29434,2253,2226,2020-11-09,540.0
29435,2253,2226,2020-11-16,590.0
29436,2253,2226,2020-11-23,340.0
29437,2253,2226,2020-11-30,90.0
29438,2253,2226,2020-12-07,150.0
29439,2253,2226,2020-12-14,290.0
29440,2253,2226,2020-12-21,720.0
29441,2253,2226,2020-12-28,790.0
29442,2253,2227,2020-01-06,1390.0
29443,2253,2227,2020-01-13,1730.0
29444,2253,2227,2020-01-20,1790.0
29445,2253,2227,2020-01-27,1850.0
29446,2253,2227,2020-02-03,2570.0
29447,2253,2227,2020-02-10,2460.0
29448,2253,2227,2020-02-17,1310.0
29449,2253,2227,2020-02-24,2190.0
29450,2253,2227,2020-03-02,3520.0
29451,2253,2227,2020-03-09,3060.0
29452,2253,2227,2020-03-16,1800.0
29453,2253,2227,2020-03-23,1410.0
29454,2253,2227,2020-03-30,1030.0
29455,2253,2227,2020-04-06,1170.0
29456,2253,2227,2020-04-13,700.0
29457,2253,2227,2020-04-20,1600.0
29458,2253,2227,2020-04-27,1240.0
29459,2253,2227,2020-05-04,1800.0
29460,2253,2227,2020-05-11,1450.0
29461,2253,2227,2020-05-18,850.0
29462,2253,2227,2020-05-25,1440.0
29463,2253,2227,2020-06-01,1150.0
29464,2253,2227,2020-06-08,830.0
29465,2253,2227,2020-06-15,1310.0
29466,2253,2227,2020-06-22,1480.0
29467,2253,2227,2020-06-29,780.0
29468,2253,2227,2020-07-06,1160.0
29469,2253,2227,2020-07-13,980.0
29470,2253,2227,2020-07-20,1300.0
29471,2253,2227,2020-07-27,1410.0
29472,2253,2227,2020-08-03,580.0
29473,2253,2227,2020-08-10,1340.0
29474,2253,2227,2020-08-17,1390.0
29475,2253,2227,2020-08-24,1460.0
29476,2253,2227,2020-08-31,870.0
29477,2253,2227,2020-09-07,840.0
29478,2253,2227,2020-09-14,1610.0
29479,2253,2227,2020-09-21,1530.0
29480,2253,2227,2020-09-28,1270.0
29481,2253,2227,2020-10-05,2070.0
29482,2253,2227,2020-10-12,1060.0
29483,2253,2227,2020-10-19,1730.0
29484,2253,2227,2020-10-26,1540.0
29485,2253,2227,2020-11-02,1900.0
29486,2253,2227,2020-11-09,1890.0
29487,2253,2227,2020-11-16,1710.0
29488,2253,2227,2020-11-23,2110.0
29489,2253,2227,2020-11-30,1100.0
29490,2253,2227,2020-12-07,1600.0
29491,2253,2227,2020-12-14,1390.0
29492,2253,2227,2020-12-21,1760.0
29493,2253,2227,2020-12-28,990.0
29494,2253,2230,2020-01-06,11660.0
29495,2253,2230,2020-01-13,11820.0
29496,2253,2230,2020-01-20,12790.0
29497,2253,2230,2020-01-27,12420.0
29498,2253,2230,2020-02-03,14090.0
29499,2253,2230,2020-02-10,14120.0
29500,2253,2230,2020-02-17,9110.0
29501,2253,2230,2020-02-24,17700.0
29502,2253,2230,2020-03-02,18550.0
29503,2253,2230,2020-03-09,16870.0
29504,2253,2230,2020-03-16,13130.0
29505,2253,2230,2020-03-23,13080.0
29506,2253,2230,2020-03-30,8920.0
29507,2253,2230,2020-04-06,6640.0
29508,2253,2230,2020-04-13,6540.0
29509,2253,2230,2020-04-20,8510.0
29510,2253,2230,2020-04-27,8820.0
29511,2253,2230,2020-05-04,11280.0
29512,2253,2230,2020-05-11,10150.0
29513,2253,2230,2020-05-18,8520.0
29514,2253,2230,2020-05-25,12780.0
29515,2253,2230,2020-06-01,12490.0
29516,2253,2230,2020-06-08,9350.0
29517,2253,2230,2020-06-15,9510.0
29518,2253,2230,2020-06-22,11670.0
29519,2253,2230,2020-06-29,9450.0
29520,2253,2230,2020-07-06,11060.0
29521,2253,2230,2020-07-13,10100.0
29522,2253,2230,2020-07-20,12910.0
29523,2253,2230,2020-07-27,11300.0
29524,2253,2230,2020-08-03,7520.0
29525,2253,2230,2020-08-10,10330.0
29526,2253,2230,2020-08-17,10800.0
29527,2253,2230,2020-08-24,14750.0
29528,2253,2230,2020-08-31,8390.0
29529,2253,2230,2020-09-07,9290.0
29530,2253,2230,2020-09-14,10520.0
29531,2253,2230,2020-09-21,13730.0
29532,2253,2230,2020-09-28,11540.0
29533,2253,2230,2020-10-05,14450.0
29534,2253,2230,2020-10-12,10220.0
29535,2253,2230,2020-10-19,12400.0
29536,2253,2230,2020-10-26,13940.0
29537,2253,2230,2020-11-02,16000.0
29538,2253,2230,2020-11-09,13610.0
29539,2253,2230,2020-11-16,14070.0
29540,2253,2230,2020-11-23,14400.0
29541,2253,2230,2020-11-30,8090.0
29542,2253,2230,2020-12-07,11720.0
29543,2253,2230,2020-12-14,10310.0
29544,2253,2230,2020-12-21,12450.0
29545,2253,2230,2020-12-28,8020.0
29546,2253,2233,2020-01-06,1680.0
29547,2253,2233,2020-01-13,1920.0
29548,2253,2233,2020-01-20,2600.0
29549,2253,2233,2020-01-27,2630.0
29550,2253,2233,2020-02-03,2820.0
29551,2253,2233,2020-02-10,2600.0
29552,2253,2233,2020-02-17,3320.0
29553,2253,2233,2020-02-24,3280.0
29554,2253,2233,2020-03-02,2430.0
29555,2253,2233,2020-03-09,3020.0
29556,2253,2233,2020-03-16,3880.0
29557,2253,2233,2020-03-23,4160.0
29558,2253,2233,2020-03-30,2880.0
29559,2253,2233,2020-04-06,2120.0
29560,2253,2233,2020-04-13,2270.0
29561,2253,2233,2020-04-20,3300.0
29562,2253,2233,2020-04-27,2750.0
29563,2253,2233,2020-05-04,2490.0
29564,2253,2233,2020-05-11,2720.0
29565,2253,2233,2020-05-18,9080.0
29566,2253,2233,2020-05-25,8710.0
29567,2253,2233,2020-06-01,7090.0
29568,2253,2233,2020-06-08,7530.0
29569,2253,2233,2020-06-15,8910.0
29570,2253,2233,2020-06-22,12320.0
29571,2253,2233,2020-06-29,23590.0
29572,2253,2233,2020-07-06,16880.0
29573,2253,2233,2020-07-13,18700.0
29574,2253,2233,2020-07-20,20960.0
29575,2253,2233,2020-07-27,25600.0
29576,2253,2233,2020-08-03,31590.0
29577,2253,2233,2020-08-10,27850.0
29578,2253,2233,2020-08-17,28270.0
29579,2253,2233,2020-08-24,29180.0
29580,2253,2233,2020-08-31,28390.0
29581,2253,2233,2020-09-07,24690.0
29582,2253,2233,2020-09-14,11810.0
29583,2253,2233,2020-09-21,10910.0
29584,2253,2233,2020-09-28,7250.0
29585,2253,2233,2020-10-05,9850.0
29586,2253,2233,2020-10-12,14040.0
29587,2253,2233,2020-10-19,4960.0
29588,2253,2233,2020-10-26,5540.0
29589,2253,2233,2020-11-02,7190.0
29590,2253,2233,2020-11-09,5390.0
29591,2253,2233,2020-11-16,4520.0
29592,2253,2233,2020-11-23,5110.0
29593,2253,2233,2020-11-30,2630.0
29594,2253,2233,2020-12-07,3790.0
29595,2253,2233,2020-12-14,3880.0
29596,2253,2233,2020-12-21,7950.0
29597,2253,2233,2020-12-28,8600.0
29598,2253,2234,2020-01-06,2720.0
29599,2253,2234,2020-01-13,2850.0
29600,2253,2234,2020-01-20,3170.0
29601,2253,2234,2020-01-27,3150.0
29602,2253,2234,2020-02-03,3470.0
29603,2253,2234,2020-02-10,2470.0
29604,2253,2234,2020-02-17,2870.0
29605,2253,2234,2020-02-24,3840.0
29606,2253,2234,2020-03-02,3830.0
29607,2253,2234,2020-03-09,3380.0
29608,2253,2234,2020-03-16,3000.0
29609,2253,2234,2020-03-23,3350.0
29610,2253,2234,2020-03-30,2640.0
29611,2253,2234,2020-04-06,2280.0
29612,2253,2234,2020-04-13,2280.0
29613,2253,2234,2020-04-20,2960.0
29614,2253,2234,2020-04-27,2920.0
29615,2253,2234,2020-05-04,3100.0
29616,2253,2234,2020-05-11,3400.0
29617,2253,2234,2020-05-18,2470.0
29618,2253,2234,2020-05-25,4510.0
29619,2253,2234,2020-06-01,3560.0
29620,2253,2234,2020-06-08,4210.0
29621,2253,2234,2020-06-15,3860.0
29622,2253,2234,2020-06-22,4240.0
29623,2253,2234,2020-06-29,4380.0
29624,2253,2234,2020-07-06,4260.0
29625,2253,2234,2020-07-13,4550.0
29626,2253,2234,2020-07-20,4880.0
29627,2253,2234,2020-07-27,4750.0
29628,2253,2234,2020-08-03,5920.0
29629,2253,2234,2020-08-10,5750.0
29630,2253,2234,2020-08-17,5920.0
29631,2253,2234,2020-08-24,6110.0
29632,2253,2234,2020-08-31,5300.0
29633,2253,2234,2020-09-07,6890.0
29634,2253,2234,2020-09-14,4220.0
29635,2253,2234,2020-09-21,5220.0
29636,2253,2234,2020-09-28,4340.0
29637,2253,2234,2020-10-05,5120.0
29638,2253,2234,2020-10-12,4140.0
29639,2253,2234,2020-10-19,4820.0
29640,2253,2234,2020-10-26,5930.0
29641,2253,2234,2020-11-02,5130.0
29642,2253,2234,2020-11-09,4390.0
29643,2253,2234,2020-11-16,4390.0
29644,2253,2234,2020-11-23,5410.0
29645,2253,2234,2020-11-30,3450.0
29646,2253,2234,2020-12-07,4570.0
29647,2253,2234,2020-12-14,4480.0
29648,2253,2234,2020-12-21,4480.0
29649,2253,2234,2020-12-28,2610.0
29650,2253,2235,2020-01-06,2060.0
29651,2253,2235,2020-01-13,2530.0
29652,2253,2235,2020-01-20,2890.0
29653,2253,2235,2020-01-27,3810.0
29654,2253,2235,2020-02-03,4340.0
29655,2253,2235,2020-02-10,4440.0
29656,2253,2235,2020-02-17,7070.0
29657,2253,2235,2020-02-24,4680.0
29658,2253,2235,2020-03-02,5060.0
29659,2253,2235,2020-03-09,3350.0
29660,2253,2235,2020-03-16,6860.0
29661,2253,2235,2020-03-23,8520.0
29662,2253,2235,2020-03-30,5650.0
29663,2253,2235,2020-04-06,2580.0
29664,2253,2235,2020-04-13,3320.0
29665,2253,2235,2020-04-20,3250.0
29666,2253,2235,2020-04-27,4970.0
29667,2253,2235,2020-05-04,5420.0
29668,2253,2235,2020-05-11,5410.0
29669,2253,2235,2020-05-18,24070.0
29670,2253,2235,2020-05-25,16270.0
29671,2253,2235,2020-06-01,12260.0
29672,2253,2235,2020-06-08,19750.0
29673,2253,2235,2020-06-15,19260.0
29674,2253,2235,2020-06-22,26970.0
29675,2253,2235,2020-06-29,52630.0
29676,2253,2235,2020-07-06,30220.0
29677,2253,2235,2020-07-13,36470.0
29678,2253,2235,2020-07-20,36780.0
29679,2253,2235,2020-07-27,42200.0
29680,2253,2235,2020-08-03,58610.0
29681,2253,2235,2020-08-10,45190.0
29682,2253,2235,2020-08-17,47440.0
29683,2253,2235,2020-08-24,46810.0
29684,2253,2235,2020-08-31,42940.0
29685,2253,2235,2020-09-07,46510.0
29686,2253,2235,2020-09-14,18460.0
29687,2253,2235,2020-09-21,19930.0
29688,2253,2235,2020-09-28,11620.0
29689,2253,2235,2020-10-05,17750.0
29690,2253,2235,2020-10-12,27730.0
29691,2253,2235,2020-10-19,9320.0
29692,2253,2235,2020-10-26,7580.0
29693,2253,2235,2020-11-02,10430.0
29694,2253,2235,2020-11-09,10450.0
29695,2253,2235,2020-11-16,6960.0
29696,2253,2235,2020-11-23,7000.0
29697,2253,2235,2020-11-30,3410.0
29698,2253,2235,2020-12-07,6520.0
29699,2253,2235,2020-12-14,4750.0
29700,2253,2235,2020-12-21,9910.0
29701,2253,2235,2020-12-28,16370.0
29702,2253,2236,2020-01-06,175260.0
29703,2253,2236,2020-01-13,177720.0
29704,2253,2236,2020-01-20,174950.0
29705,2253,2236,2020-01-27,176810.0
29706,2253,2236,2020-02-03,180210.0
29707,2253,2236,2020-02-10,174550.0
29708,2253,2236,2020-02-17,112750.0
29709,2253,2236,2020-02-24,172170.0
29710,2253,2236,2020-03-02,167750.0
29711,2253,2236,2020-03-09,164240.0
29712,2253,2236,2020-03-16,121360.0
29713,2253,2236,2020-03-23,100920.0
29714,2253,2236,2020-03-30,93350.0
29715,2253,2236,2020-04-06,84960.0
29716,2253,2236,2020-04-13,95570.0
29717,2253,2236,2020-04-20,102480.0
29718,2253,2236,2020-04-27,99090.0
29719,2253,2236,2020-05-04,103450.0
29720,2253,2236,2020-05-11,100140.0
29721,2253,2236,2020-05-18,75720.0
29722,2253,2236,2020-05-25,109120.0
29723,2253,2236,2020-06-01,117940.0
29724,2253,2236,2020-06-08,114820.0
29725,2253,2236,2020-06-15,117680.0
29726,2253,2236,2020-06-22,121270.0
29727,2253,2236,2020-06-29,94690.0
29728,2253,2236,2020-07-06,115590.0
29729,2253,2236,2020-07-13,119260.0
29730,2253,2236,2020-07-20,122570.0
29731,2253,2236,2020-07-27,111850.0
29732,2253,2236,2020-08-03,81470.0
29733,2253,2236,2020-08-10,119630.0
29734,2253,2236,2020-08-17,125030.0
29735,2253,2236,2020-08-24,135480.0
29736,2253,2236,2020-08-31,127500.0
29737,2253,2236,2020-09-07,98430.0
29738,2253,2236,2020-09-14,149270.0
29739,2253,2236,2020-09-21,153910.0
29740,2253,2236,2020-09-28,142510.0
29741,2253,2236,2020-10-05,144500.0
29742,2253,2236,2020-10-12,99040.0
29743,2253,2236,2020-10-19,150310.0
29744,2253,2236,2020-10-26,153880.0
29745,2253,2236,2020-11-02,153380.0
29746,2253,2236,2020-11-09,150680.0
29747,2253,2236,2020-11-16,151780.0
29748,2253,2236,2020-11-23,155710.0
29749,2253,2236,2020-11-30,133970.0
29750,2253,2236,2020-12-07,144120.0
29751,2253,2236,2020-12-14,134820.0
29752,2253,2236,2020-12-21,106760.0
29753,2253,2236,2020-12-28,52840.0
29754,2253,2237,2020-01-06,30840.0
29755,2253,2237,2020-01-13,28730.0
29756,2253,2237,2020-01-20,30130.0
29757,2253,2237,2020-01-27,31660.0
29758,2253,2237,2020-02-03,34070.0
29759,2253,2237,2020-02-10,31490.0
29760,2253,2237,2020-02-17,16110.0
29761,2253,2237,2020-02-24,33810.0
29762,2253,2237,2020-03-02,42060.0
29763,2253,2237,2020-03-09,42010.0
29764,2253,2237,2020-03-16,22970.0
29765,2253,2237,2020-03-23,18560.0
29766,2253,2237,2020-03-30,16870.0
29767,2253,2237,2020-04-06,15220.0
29768,2253,2237,2020-04-13,14210.0
29769,2253,2237,2020-04-20,18240.0
29770,2253,2237,2020-04-27,17000.0
29771,2253,2237,2020-05-04,18110.0
29772,2253,2237,2020-05-11,16940.0
29773,2253,2237,2020-05-18,11620.0
29774,2253,2237,2020-05-25,19510.0
29775,2253,2237,2020-06-01,17960.0
29776,2253,2237,2020-06-08,17810.0
29777,2253,2237,2020-06-15,17770.0
29778,2253,2237,2020-06-22,19730.0
29779,2253,2237,2020-06-29,15370.0
29780,2253,2237,2020-07-06,17210.0
29781,2253,2237,2020-07-13,17430.0
29782,2253,2237,2020-07-20,19720.0
29783,2253,2237,2020-07-27,17500.0
